authorId,contrib_index,description,type,syntax,semantic
VXNlcjo2NWZkNmRkMS0xOTY0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,215,Les algorithmes de calcul doivent être transparents pour éviter la corruption et la fraude,statement,negative,negative
VXNlcjo2NWZkNmRkMS0xOTY0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,215,Tous les citoyens ont le droit de comprendre comment leur argent est utilisé,proposition,positive,neutral
VXNlcjo2NWZkNmRkMS0xOTY0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,215,La transparence financière est essentielle pour restaurer la confiance dans l'État,proposition,positive,positive
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,Le CICE n'a pas de raison de profiter aux multinationales,statement,negative,negative
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,Carrefour touche 2M€ et détruit 2500 emplois en France,statement,negative,negative
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,Le CICE devrait être réservé aux PME qui créent de l'emploi,proposition,positive,neutral
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,Rétablir un plafond du chiffre d'affaire pour les entreprises bénéficiaires du CICE,proposition,positive,neutral
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,Rétablir l'ISF permettrait de faire rentrer 2M€ dans les caisses de l'état,statement,positive,positive
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,Le rétablissement de l'ISF permettrait de diminuer les charges/taxes/impôts des moins favorisés,proposition,positive,positive
VXNlcjozODkzYTAxMS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,216,"Au contraire, le rétablissement de l'ISF ne donnerait pas plus d'argent aux smicards",statement,negative,negative
VXNlcjo1MWM1MzBhYi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,217,Le gouvernement a instauré une flat tax sur les revenus du capital,statement,negative,negative
VXNlcjo1MWM1MzBhYi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,217,Le gouvernement a bloqué la rentabilité du livret A à un taux ridiculement bas,statement,negative,negative
VXNlcjo1MWM1MzBhYi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,217,Le gouvernement a modifié le calcul des intérêts à venir en défaveur de l'épargne populaire,statement,negative,negative
VXNlcjowODRmMjZiNi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,219,Rétablir l'ISF pour une fiscalité plus équitable,statement,positive,neutral
VXNlcjowODRmMjZiNi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,219,Suppression des niches fiscales pour réduire les inégalités,proposition,negative,negative
VXNlcjowODRmMjZiNi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,219,Lutter efficacement contre l'évasion fiscale pour protéger le système fiscal,proposition,positive,positive
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Créer un impôt forfaitaire pour les Français non-paysants,statement,negative,neutral
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Ces 53% de Français ne paient pas d'impôts sur le revenu malgré leur rémunération,statement,negative,negative
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Il est proposé d'imposer ces individus avec un montant symbolique,proposition,positive,positive
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Ce système permettrait une plus grande justice fiscale,proposition,positive,neutral
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Créer une nouvelle tranche pour les revenus supérieurs à 500.000 €,statement,negative,neutral
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Cette nouvelle tranche remplacerait l'ISF qui ne servirait à rien,proposition,negative,negative
VXNlcjo3Yjk1MjAyMC0xZDc4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,220,Cette nouvelle tranche ne devrait pas être dissuasive pour les personnes gagnant beaucoup d'argent,proposition,positive,positive
VXNlcjpmZGMzMzVhZi0xOWMyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,221,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjo0ZGZiY2Q5OC0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,222,Les élus devraient être irréprochables quant à leurs impôts,statement,negative,negative
VXNlcjo0ZGZiY2Q5OC0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,222,Une meilleure répartition de l'impôt entre les plus riches et les moins aisés est souhaitable,proposition,positive,neutral
VXNlcjowNDU5ZTkwNC0xZDU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,223,Plafonner le nombre de part à 4,statement,negative,neutral
VXNlcjowNDU5ZTkwNC0xZDU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,223,Cela correspond à une famille de 3 enfants,statement,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Créer de nouvelles tranches d'impôts pour les plus fortunés,statement,negative,negative
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Supprimer la flat-taxe sur les dividendes,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Ramener l'abattement de 40% à 10%,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Soumettre à l'impôt les formes de richesse qui y échappent,statement,negative,negative
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Taxer les GAFA sur les bénéfices faits en France,proposition,positive,positive
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Supprimer toutes les possibilités d'exonérations fiscales,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Suppression des niches fiscales,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Suppression des avantages de la haute fonction publique,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Supprimer tous les postes non affectés,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Remettre à leurs postes d'enseignants les enseignants dévoyés,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,L'état se consacre aux missions régaliennes,statement,negative,negative
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,"DECENTRALISER au maximum comme en Allemagne, en Espagne, en Italie",proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Nous n'avons pas besoin de nouveaux services publics mais que simplement ceux qui existent fonctionnent et soient accessibles à tous,statement,negative,negative
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Abandonner l'idée du service nationale universel (SNU) et obligatoire,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Faire appel au volontariat pour le SNU,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Simplifier les services publics,proposition,positive,neutral
VXNlcjo0ZjMwMDM2OS0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,224,Prendre en compte les problèmes ou remarques des utilisateurs des services de l'état et apporter des réponses rapides,statement,negative,negative
VXNlcjo2ZmVhOGI4My0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,225,Plus de tranches d'impôts,statement,negative,neutral
VXNlcjo2ZmVhOGI4My0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,225,Les très riches devraient être taxés davantage,proposition,positive,negative
VXNlcjo2ZmVhOGI4My0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,225,Rétablir l'ISF,proposition,positive,neutral
VXNlcjpjMmZkYWQ4MC0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,226,Beaucoup de pays ont mis en place la flat tax,statement,positive,neutral
VXNlcjpjMmZkYWQ4MC0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,226,la flat tax est perçue comme juste,statement,negative,positive
VXNlcjpjMmZkYWQ4MC0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,226,elle permet de réduire l'évasion fiscale,statement,positive,positive
VXNlcjpjMmZkYWQ4MC0xZDk5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,226,il est possible avec la flat tax de réfléchir à un impôt 'négatif' pour les très bas revenus,proposition,positive,neutral
VXNlcjpkMmRjMTYyMy0xZDc1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,227,Les impôts sont une source de revenu important pour les gouvernements,statement,positive,neutral
VXNlcjpkMmRjMTYyMy0xZDc1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,227,Ils permettent aux gouvernements de financer des services publics et des infrastructures,statement,positive,neutral
VXNlcjpkMmRjMTYyMy0xZDc1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,227,Les impôts encouragent la justice sociale en redistribuant la richesse,proposition,positive,positive
VXNlcjpkMmRjMTYyMy0xZDc1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,227,Ils peuvent être un outil efficace pour réduire les inégalités économiques,proposition,positive,positive
VXNlcjpkMmRjMTYyMy0xZDc1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,227,"Cependant, les impôts peuvent également être perçus comme une charge excessive par certains contribuables",statement,negative,negative
VXNlcjpkMmRjMTYyMy0xZDc1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,227,Les gouvernements doivent trouver un équilibre entre la nécessité de collecter des impôts et le besoin de réduire la pression fiscale sur les citoyens,proposition,positive,negative
VXNlcjplZmM1MTlhNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,228,Un système pour propulser la création d'entreprise,statement,positive,neutral
VXNlcjplZmM1MTlhNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,228,Trop de commerces de petite taille sont submergés par les impôts,statement,negative,negative
VXNlcjplZmM1MTlhNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,228,Impôts en relation direct avec les bénéfices perçus,proposition,positive,positive
VXNlcjplZmM1MTlhNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,228,Les petits commerçants doivent d'abord engraisser les caisses de l'état,statement,negative,negative
VXNlcjplZmM1MTlhNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,228,Les grands de la distribution ne payent pas ou peu d'impôts dans certains pays,statement,negative,negative
VXNlcjplZmM1MTlhNS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,228,Note: I've kept the original text's tone and wording as much as possible while extracting the main ideas.,statement,positive,neutral
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,Les impôts injustes doivent disparaître,statement,negative,negative
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,Laisser cet impôt pour 20% des contribuables est une atteinte grave à l'égalité,proposition,negative,negative
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,La taxe d'habitation est inéquitable entre les quartiers de La Source et du centre-ville,statement,positive,negative
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,Les habitants du quartier populaire de La Source payent plus que les habitants du centre-ville,statement,positive,negative
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,L'éloignement géographique ne doit pas être un facteur pour payer plus d'impôts,proposition,positive,neutral
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,La stigmatisation des couples avec un revenu de 4000 à 5000 euros est injustifiée,proposition,negative,negative
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,Les couples avec un revenu de 4000 à 5000 euros ne sont pas riches,statement,positive,neutral
VXNlcjphNDFiN2M5OC0xOTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,229,Toute taxe d'habitation doit disparaître pour tous les contribuables,proposition,positive,positive
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Réduire les taxes,statement,negative,neutral
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Baisser la TVA,proposition,positive,negative
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Fusionner impôt sur le revenu et CSG,proposition,positive,neutral
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Créer des tranches supplémentaires d'impôts,proposition,positive,neutral
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Tout le monde contribue vraiment selon ses moyens,statement,positive,neutral
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Un impôt minimum en fonction du salaire et du capital,proposition,positive,negative
VXNlcjo4NGRjZGY3Ni0xYTNkLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,230,Même avec les niches fiscales,statement,negative,neutral
VXNlcjoyYWU5ZTZhMy0xZDU1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,232,Taxer davantage le capital au moment de sa transmission,statement,negative,negative
VXNlcjoyYWU5ZTZhMy0xZDU1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,232,y compris héritage,proposition,positive,neutral
VXNlcjoyYWU5ZTZhMy0xZDU1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,232,Fusionner CSG et IR,proposition,positive,neutral
VXNlcjoyYWU5ZTZhMy0xZDU1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,232,Augmenter un peu la TVA,proposition,positive,negative
VXNlcjpmMWMzZGQ0Yi0xZDRjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,233,Surtout ne pas rétablir l'ISF,statement,negative,negative
VXNlcjpmMWMzZGQ0Yi0xZDRjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,233,L'ISF fait perdre 35 milliards à la France,statement,negative,negative
VXNlcjpmMWMzZGQ0Yi0xZDRjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,233,La France est un des seuls pays au monde à posséder encore un tel impôt (IFI),statement,positive,negative
VXNlcjoxNzZlYTQ2MS0xOTZjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,234,"Supprimer la TVA, la CSG, les cotisations, la Flat Tax, etc.",statement,negative,negative
VXNlcjoxNzZlYTQ2MS0xOTZjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,234,Créer un seul et grand impôt sur le Revenu PROGRESSIF,proposition,positive,neutral
VXNlcjoxNzZlYTQ2MS0xOTZjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,234,Avec plus de tranches,proposition,positive,neutral
VXNlcjoxNzZlYTQ2MS0xOTZjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,234,Cela donnera de la lisibilité fiscale,proposition,positive,positive
VXNlcjoxNzZlYTQ2MS0xOTZjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,234,On saura clairement combien on paye,statement,negative,negative
VXNlcjoxNzZlYTQ2MS0xOTZjLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,234,Et une justice fiscale,proposition,positive,positive
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,235, Tout le monde devrait payer l'impot sur le revenu,proposition,negative,positive
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,235,L'impôt sur le revenu devrait être plus dépendant des revenus,proposition,negative,neutral
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,235,Payer un impôt sur le revenu avec un nombre de tranches plus important,proposition,negative,neutral
VXNlcjplMjcyM2MyOC0xZDY1LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,235,1% 10% 15% 20% 25% 30% 35% 40% 45% 50%,statement,positive,neutral
VXNlcjpmMDIwOTEwNC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,236,Créer une obligation d'équilibre des dépenses de Sécurité Sociale dans la loi,statement,negative,neutral
VXNlcjpmMDIwOTEwNC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,236,Proposer un débat citoyen sur la réduction des dépenses et l'augmentation des charges,proposition,positive,positive
VXNlcjpmMDIwOTEwNC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,236,Note: The first idea is a statement that proposes creating an obligation to balance Social Security expenses in the law. It has a neutral semantic value because it's a factual proposal.,statement,positive,neutral
VXNlcjpmMDIwOTEwNC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,236,The second idea is a proposition that suggests holding a citizen debate on reducing expenses and increasing charges. It has a positive semantic value because it implies a democratic and participatory approach to addressing the issue.,statement,positive,neutral
VXNlcjphNGI2ZjhlNi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,240,Les Français doivent contribuer à l'impôt sur le revenu,statement,negative,neutral
VXNlcjphNGI2ZjhlNi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,240,Tous les Français doivent contribuer,statement,positive,neutral
VXNlcjphNGI2ZjhlNi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,240,y compris les bas salaires,proposition,positive,positive
VXNlcjphNGI2ZjhlNi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,240,Proportionnellement aux revenus,proposition,positive,neutral
VXNlcjo3OGQ5N2RiYy0xYTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,241,Les très riches doivent être taxés davantage,statement,negative,negative
VXNlcjo3OGQ5N2RiYy0xYTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,241,Cet argent m'a été volé,statement,negative,negative
VXNlcjo3OGQ5N2RiYy0xYTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,241,L'argent a été volé à mes enfants et petits-enfants,statement,negative,negative
VXNlcjo3OGQ5N2RiYy0xYTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,241,L'argent a été volé à mes parents âgés,statement,negative,negative
VXNlcjo3OGQ5N2RiYy0xYTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,241,Je suis obligé de les aider à démarrer dans ma vie,proposition,positive,negative
VXNlcjo3OGQ5N2RiYy0xYTU5LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,241,Il est important d'avoir un établissement de retraite décent,proposition,positive,neutral
VXNlcjo0MGU4ZmUxMy0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,242,Ménager les niches fiscales,statement,negative,negative
VXNlcjo0MGU4ZmUxMy0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,242,Augmenter la déductibilité des dons pour des associations d’intérêt public,proposition,positive,positive
VXNlcjo0MGU4ZmUxMy0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,242,Augmenter les droits de succession sur les tranches supérieurs,proposition,positive,negative
VXNlcjo0MGU4ZmUxMy0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,242,Taxation minimum obligatoire des sociétés,statement,negative,negative
VXNlcjo0MGU4ZmUxMy0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,242,Fiscaliser toutes les primes de la fonction publique,proposition,positive,negative
VXNlcjphOGZjMjMwNS0xZDYxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,243,Chacun doit être conscient que c'est son argent qui contribue à la société,statement,positive,neutral
VXNlcjphOGZjMjMwNS0xZDYxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,243,Tout le monde doit payer l'impôt sur le revenu,statement,negative,negative
VXNlcjphOGZjMjMwNS0xZDYxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,243,Bien sûr à la hauteur de ses moyens,proposition,positive,positive
VXNlcjphOGZjMjMwNS0xZDYxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,243,"Rendre obligatoire la règle de 3 pour la redistribution des bénéfices des sociétés : 1/3 pour les salariés, 1/3 pour l'entreprise, 1/3 pour les actionnaires",proposition,negative,neutral
VXNlcjphOGZjMjMwNS0xZDYxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,243,Tasser fortement les très hauts revenus,proposition,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,"La justice fiscale est un sujet de préoccupation pour les journalistes, politiques et citoyens",statement,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,L'injustice fiscale est flagrante au plus près des limites des tranches définies,statement,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Les exemples récents d'injustice fiscale sont l'augmentation de la CSG pour les retraités et l'exonération de la taxe d'habitation selon le revenu fiscal,statement,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Cette méthode de seuils ou de plafonds induit des situations conflictuelles entre voisins ou amis,statement,negative,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Les ménages dépassant les seuils d'exonération se sentent injustement lésés par rapport à ceux qui sont en dessous du seuil,statement,negative,negative
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Tout le monde parle de justice fiscale mais personne ne bouge,proposition,negative,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,La progressivité totale et réelle est-elle si difficile à mettre en place que personne n'ose entamer le chantier ?,proposition,negative,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Pouvez-nous concevoir un algorithme pour lisser au maximum ces seuils ou plafonds ?,proposition,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Ce système de calcul devrait s'appliquer aussi bien pour les impôts et taxes que pour les prestations sociales,statement,positive,neutral
VXNlcjo2MmNjMmFjMi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,245,Cette solution apaiserait les relations entre les contribuables et réduirait le sentiment d'injustice,proposition,positive,positive
VXNlcjo1NzI4MTE3OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,246,La taxation sur les carburants est excessive,statement,negative,negative
VXNlcjo1NzI4MTE3OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,246,Il faut plafonner la taxation sur les carburants,proposition,positive,neutral
VXNlcjo1NzI4MTE3OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,246,On doit instaurer un système de Sécurité Sociale à l'anglo-saxonne,proposition,positive,neutral
VXNlcjo1NzI4MTE3OS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,246,Les cotisations sont destinées aux soins,statement,positive,neutral
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,ISF ne doit pas être réinstauré,statement,negative,negative
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,pour éviter que les capitaux partent vers les paradis fiscaux,proposition,positive,neutral
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,il faudrait créer des tranches plus réalistes de chacun,proposition,positive,neutral
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,et non du pouvoir d'achat,statement,negative,negative
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,l'argent des français injecté dans l'économie créera des impôts indirects,proposition,positive,positive
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,et une qualité de vie pour chacun,proposition,positive,positive
VXNlcjo4MTc3NjZlZS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,247,l'état avec ses impôts indirects créera aussi une trésorerie,proposition,positive,neutral
VXNlcjo1NDA4NWU2Ni0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,248,Chaque citoyen doit participer à l'impôt,statement,negative,neutral
VXNlcjo1NDA4NWU2Ni0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,248,selon ses revenus,proposition,positive,neutral
VXNlcjo1NDA4NWU2Ni0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,248,une base élargie est nécessaire pour une taxation juste,proposition,positive,positive
VXNlcjo1NDA4NWU2Ni0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,248,mais sans mettre en difficulté les citoyens sans ressources,proposition,negative,negative
VXNlcjo3OTA2NjhhNS0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,249,Les citoyens ont des devoirs donc des droits,statement,positive,neutral
VXNlcjo3OTA2NjhhNS0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,249,"Faire payer à tous un impôt sur le revenu, même si la somme est symbolique",proposition,positive,positive
VXNlcjo3OTA2NjhhNS0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,249,On n'entendra plus dire : moi je paye des impôts pour les autres qui n'en payent pas,statement,negative,negative
VXNlcjpmZDdiYTUwNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,250,Analyse pointue du coût de la vie,statement,positive,neutral
VXNlcjpmZDdiYTUwNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,250,Tranche d'âge prise en compte pour l'analyse,proposition,positive,neutral
VXNlcjpmZDdiYTUwNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,250,Situations familiales et professionnelles étudiées,proposition,positive,neutral
VXNlcjpmZDdiYTUwNS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,250,Coût de la vie rendu public et lisible,proposition,positive,neutral
